EmployeeID,FirstName,LastName,Age,Department,JobTitle,Salary,DateHired,LastPromotionDate,PerformanceScore,Absences,EducationLevel,EmployeeSatisfaction
2846,Mason,Madden,26,HR,Data Analyst,70819.0,2019-08-05,,4.0,14.0,High School Diploma,5
2847,John,Jennings,46,Marketing,Sales Executive,68523.0,2018-09-27,,5.0,3.0,Bachelor,1
2848,Jesus,Schmidt,60,Marketing,Sales Executive,50731.0,2023-05-22,,,2.0,Bachelor,4
2849,Donald,Carpenter,42,IT,Marketing Specialist,58646.0,2020-09-29,2022-10-17,4.0,1.0,Bachelor,1
2850,Elizabeth,Hendricks,28,Marketing,HR Manager,,2021-10-27,2021-02-13,5.0,17.0,Associates Degree,4
2851,Kristin,Robertson,53,Sales,Software Engineer,,2021-10-31,2021-07-15,3.0,6.0,No Diploma,1
2852,Christian,Alexander,34,HR,Marketing Specialist,61941.0,2021-01-09,2022-06-08,4.0,8.0,PhD,2
2853,Rebecca,Blackwell,34,IT,Marketing Specialist,60446.0,2019-08-24,,4.0,,Master,2
2854,Adam,Thompson,44,IT,Sales Executive,44489.0,2018-06-07,,2.0,10.0,PhD,2
2855,Bobby,Moore,43,Sales,Sales Executive,,2021-05-03,2023-03-24,3.0,2.0,Bachelor,2
2856,Andrea,,57,Marketing,Data Analyst,87098.0,2020-05-09,2022-04-25,5.0,16.0,PhD,3
2857,Amy,Hill,39,IT,Software Engineer,47094.0,2020-01-15,,3.0,6.0,No Diploma,5
2858,Jack,Arnold,37,Sales,HR Manager,62247.0,2020-10-24,,5.0,0.0,High School Diploma,2
2859,Lisa,Ford,31,IT,Software Engineer,76300.0,2020-08-16,2023-07-21,3.0,13.0,Associates Degree,3
2860,Victor,,58,Marketing,Software Engineer,63842.0,2022-10-21,2021-03-29,3.0,7.0,Master,5
2861,Kelsey,Hall,26,HR,Marketing Specialist,66605.0,2022-03-05,,1.0,11.0,High School Diploma,4
2862,Tiffany,Tapia,28,Marketing,HR Manager,,2019-10-06,2023-02-15,4.0,8.0,Master,1
2863,Ann,,37,IT,Marketing Specialist,64817.0,2019-05-05,2021-03-28,5.0,19.0,PhD,3
2864,Phillip,Sampson,56,Marketing,Marketing Specialist,75085.0,2018-10-19,,5.0,8.0,High School Diploma,5
2865,Alexis,Todd,41,Marketing,Software Engineer,79738.0,2021-08-04,2022-12-27,5.0,6.0,PhD,2
2866,Jose,,36,Marketing,Sales Executive,43140.0,2020-10-23,2022-08-01,2.0,1.0,High School Diploma,5
2867,Kimberly,Brown,44,HR,HR Manager,48156.0,2020-02-07,,5.0,10.0,High School Diploma,1
2868,Thomas,Smith,55,IT,Data Analyst,41852.0,2018-11-20,2022-01-16,5.0,10.0,Associates Degree,3
2869,Steven,Howard,37,HR,Data Analyst,83615.0,2019-12-07,,5.0,13.0,Master,1
2870,Katelyn,Harris,26,Marketing,Sales Executive,40717.0,2021-01-08,2023-04-02,,4.0,Master,3
2871,Kristin,Clark,47,HR,Software Engineer,78903.0,2022-01-06,,3.0,8.0,Master,4
2872,Robert,Gonzalez,26,HR,Data Analyst,82194.0,2019-07-24,2023-04-15,1.0,14.0,Master,3
2873,Patricia,Maldonado,39,Marketing,Marketing Specialist,86601.0,2021-10-18,,1.0,1.0,No Diploma,4
2874,Perry,Watson,27,Marketing,HR Manager,44493.0,2019-07-30,,5.0,13.0,Master,3
2875,Desiree,,56,HR,Marketing Specialist,79763.0,2020-12-14,,2.0,6.0,No Diploma,3
2876,Hannah,Sullivan,28,Marketing,HR Manager,63191.0,2021-12-19,,2.0,5.0,High School Diploma,2
2877,Leslie,Harrington,41,Sales,Data Analyst,,2023-05-19,2022-08-27,3.0,10.0,No Diploma,1
2878,Matthew,Allen,58,HR,Software Engineer,87634.0,2022-04-22,2021-09-09,,1.0,High School Diploma,4
2879,Diana,Wallace,53,Sales,HR Manager,72010.0,2019-10-25,,1.0,5.0,PhD,1
2880,Jeffrey,Clayton,41,HR,Software Engineer,86787.0,2018-12-31,,1.0,,Associates Degree,2
2881,Ryan,Schaefer,58,Sales,Software Engineer,73529.0,2022-06-06,2022-11-22,1.0,6.0,High School Diploma,1
2882,Charles,Peterson,29,Marketing,Software Engineer,44583.0,2018-11-07,,4.0,6.0,PhD,3
2883,Dawn,Wilson,40,Sales,Data Analyst,40579.0,2023-07-13,,1.0,2.0,PhD,2
2884,Tina,Sharp,32,Sales,HR Manager,76746.0,2018-06-13,,5.0,4.0,No Diploma,5
2885,Ricardo,Perkins,43,Marketing,HR Manager,69799.0,2018-09-15,2022-11-12,1.0,6.0,PhD,5
2886,Travis,Owens,30,Marketing,Sales Executive,81174.0,2018-10-13,2022-04-05,3.0,19.0,Master,5
2887,Jason,Harper,46,Marketing,Sales Executive,75688.0,2022-07-07,2023-02-20,4.0,7.0,High School Diploma,2
2888,Pamela,Armstrong,52,Marketing,HR Manager,65200.0,2019-01-08,,4.0,4.0,High School Diploma,2
2889,Ann,Conway,34,IT,Software Engineer,72825.0,2023-05-19,,1.0,,No Diploma,1
2890,James,Hughes,30,IT,Sales Executive,55882.0,2022-11-29,,2.0,10.0,No Diploma,2
2891,Michael,Harvey,31,IT,Data Analyst,68883.0,2019-03-25,,1.0,17.0,Bachelor,1
2892,Anthony,,25,HR,Data Analyst,81094.0,2022-01-06,2021-09-28,1.0,18.0,Associates Degree,4
2893,Andrea,Jackson,49,HR,Sales Executive,46900.0,2022-10-25,2021-11-29,4.0,11.0,High School Diploma,2
2894,Cynthia,Hernandez,51,HR,Software Engineer,59650.0,2018-07-07,,,17.0,Master,5
2895,Caitlin,,52,IT,Sales Executive,84294.0,2018-12-09,,3.0,10.0,High School Diploma,2
2896,Matthew,Williams,29,HR,Marketing Specialist,56240.0,2020-11-24,,3.0,2.0,High School Diploma,5
2897,Donna,Howard,58,HR,Marketing Specialist,53263.0,2023-07-05,,2.0,1.0,High School Diploma,1
2898,Jodi,Miller,29,HR,HR Manager,80076.0,2023-04-27,2023-02-23,3.0,8.0,PhD,5
2899,David,Scott,47,HR,Software Engineer,55561.0,2019-02-16,2021-09-11,,1.0,Bachelor,3
2900,William,Saunders,43,IT,Data Analyst,,2019-10-09,,4.0,6.0,Bachelor,4
2901,Joshua,,48,IT,HR Manager,,2021-06-27,,3.0,4.0,Associates Degree,5
2902,Austin,Pittman,32,IT,Software Engineer,76216.0,2020-03-09,,1.0,17.0,PhD,3
2903,Brendan,Ford,42,Marketing,Marketing Specialist,42574.0,2023-02-14,2022-07-28,5.0,11.0,High School Diploma,4
2904,James,Mccormick,42,HR,HR Manager,72249.0,2021-03-28,,5.0,5.0,PhD,5
2905,Brittany,Lopez,57,Marketing,Software Engineer,59456.0,2022-07-26,,3.0,,Associates Degree,5
2906,Javier,Gibson,36,HR,Marketing Specialist,73695.0,2018-05-13,2021-11-12,,16.0,Bachelor,4
2907,John,Park,45,IT,Software Engineer,58814.0,2022-02-24,,5.0,15.0,PhD,5
2908,Joe,Watts,37,HR,Software Engineer,86317.0,2019-04-29,2022-09-10,3.0,2.0,High School Diploma,5
2909,Barbara,Cardenas,51,IT,Sales Executive,57701.0,2023-02-07,2022-03-17,5.0,15.0,High School Diploma,3
2910,Jennifer,Tyler,49,HR,Software Engineer,70826.0,2018-11-01,,5.0,14.0,Associates Degree,3
2911,Gregory,Williams,31,IT,Sales Executive,78864.0,2020-01-20,,2.0,12.0,Master,3
2912,Laura,Shaw,27,IT,Data Analyst,42243.0,2022-05-12,,1.0,13.0,PhD,2
2913,Rebecca,Owens,38,Marketing,Data Analyst,69894.0,2019-04-22,,4.0,18.0,PhD,1
2914,Tasha,,33,Marketing,Marketing Specialist,77475.0,2022-07-10,,2.0,,High School Diploma,4
2915,Lee,Watson,42,HR,Data Analyst,82864.0,2021-09-08,2021-08-08,1.0,20.0,Master,3
2916,Eric,Williams,42,Marketing,Software Engineer,61495.0,2020-06-10,2022-07-05,2.0,6.0,High School Diploma,2
2917,Meredith,Flynn,44,Sales,Sales Executive,49963.0,2019-03-09,,2.0,10.0,High School Diploma,5
2918,Olivia,Williams,46,Sales,Data Analyst,70178.0,2019-11-22,2022-12-18,5.0,,PhD,3
2919,James,Bates,59,Marketing,Sales Executive,,2020-02-19,,2.0,,Master,1
2920,Tyrone,Gray,43,HR,Sales Executive,83119.0,2023-05-25,2022-01-22,,15.0,No Diploma,5
2921,Emily,Warren,28,HR,Data Analyst,40826.0,2021-08-25,,2.0,16.0,Bachelor,1
2922,Stephanie,Allen,25,IT,Marketing Specialist,79844.0,2021-03-30,,5.0,15.0,Associates Degree,5
2923,Bryan,Johnson,57,IT,Sales Executive,72516.0,2020-03-27,2022-11-08,5.0,1.0,Master,5
2924,Virginia,Sheppard,25,Marketing,Data Analyst,73998.0,2020-10-03,,2.0,1.0,PhD,4
2925,Theresa,Whitehead,48,Marketing,Marketing Specialist,43536.0,2022-01-18,2023-08-31,1.0,5.0,Associates Degree,1
2926,Courtney,Mcguire,52,IT,HR Manager,69566.0,2021-07-02,2021-10-01,1.0,2.0,High School Diploma,4
2927,Tiffany,Bell,51,Marketing,Software Engineer,64095.0,2018-05-10,,3.0,5.0,Bachelor,5
2928,Joe,,58,HR,Data Analyst,69398.0,2019-01-05,,3.0,10.0,PhD,2
2929,Cynthia,Page,59,Marketing,Data Analyst,85086.0,2019-02-13,,5.0,0.0,Bachelor,4
2930,Leah,Norris,40,Marketing,Software Engineer,41836.0,2022-03-31,2021-12-04,2.0,10.0,Master,2
2931,Jessica,Higgins,50,Marketing,Marketing Specialist,,2022-12-08,2023-04-25,4.0,18.0,No Diploma,4
2932,Daniel,Davis,32,Marketing,Software Engineer,60184.0,2020-01-21,,2.0,20.0,Master,2
2933,David,Rogers,51,IT,Data Analyst,49865.0,2022-05-07,,1.0,2.0,High School Diploma,5
2934,Jill,Mitchell,33,Marketing,Software Engineer,84268.0,2021-04-28,2022-09-08,4.0,6.0,Associates Degree,3
2935,Pamela,Jones,26,Sales,Data Analyst,69537.0,2021-09-24,2022-01-23,,9.0,Associates Degree,4
2936,Daniel,,53,IT,Marketing Specialist,71780.0,2023-06-11,,4.0,12.0,PhD,3
2937,Hunter,Mendoza,50,Marketing,HR Manager,57081.0,2019-08-11,,4.0,10.0,Master,4
2938,Lisa,,35,IT,Sales Executive,48139.0,2021-09-02,,1.0,13.0,Bachelor,5
2939,Shannon,Weber,54,IT,Marketing Specialist,73247.0,2018-09-29,,1.0,7.0,No Diploma,1
2940,Sara,Ross,58,IT,Sales Executive,48161.0,2021-07-24,,5.0,4.0,High School Diploma,4
2941,John,Macias,40,IT,Sales Executive,89764.0,2023-06-16,,1.0,2.0,Associates Degree,2
2942,Jeffrey,Johnson,28,IT,Software Engineer,89412.0,2019-04-12,2022-12-23,2.0,6.0,PhD,3
2943,Stephanie,Williams,40,IT,HR Manager,89533.0,2018-12-04,2022-01-31,3.0,18.0,No Diploma,5
2944,Ronald,,49,Marketing,HR Manager,70855.0,2018-07-12,,4.0,6.0,High School Diploma,4
2945,Wayne,Wong,37,HR,Marketing Specialist,51872.0,2021-03-09,,4.0,9.0,Bachelor,5
2946,Isaac,Nichols,25,Sales,Sales Executive,70206.0,2023-05-14,,,13.0,Master,4
2947,Craig,Johnson,44,Marketing,HR Manager,72999.0,2021-04-25,,4.0,2.0,Associates Degree,4
2948,William,Foster,35,IT,HR Manager,89587.0,2021-12-02,,4.0,7.0,Associates Degree,3
2949,Rachel,Wilson,41,IT,Data Analyst,40332.0,2021-07-03,,2.0,20.0,PhD,2
2950,David,Mason,58,Sales,Software Engineer,53524.0,2018-06-23,2022-05-10,1.0,15.0,Master,5
2951,James,Brown,46,IT,HR Manager,57164.0,2021-05-18,,2.0,17.0,Master,1
2952,Jennifer,Barron,26,IT,Data Analyst,75537.0,2021-12-02,2023-02-24,4.0,0.0,Master,5
2953,Michael,,47,HR,Sales Executive,54703.0,2022-05-23,,1.0,1.0,PhD,3
2954,Charles,Williams,55,HR,Marketing Specialist,66468.0,2019-08-10,,4.0,8.0,Associates Degree,4
2955,Darrell,Keller,39,Marketing,Marketing Specialist,57646.0,2021-12-24,,2.0,8.0,PhD,1
2956,Christina,Campbell,52,HR,Sales Executive,51904.0,2018-08-18,2023-05-17,5.0,12.0,No Diploma,1
2957,Andrew,Gray,55,Marketing,Data Analyst,87228.0,2020-04-10,,5.0,2.0,Bachelor,4
2958,Brian,Moore,31,IT,Data Analyst,76600.0,2021-10-31,,2.0,4.0,High School Diploma,5
2959,Matthew,Joseph,47,IT,Sales Executive,88084.0,2020-01-05,,2.0,3.0,No Diploma,2
2960,Victor,Wilcox,36,Sales,Marketing Specialist,44397.0,2019-03-28,,4.0,2.0,Associates Degree,3
2961,Melanie,Thomas,43,Marketing,Software Engineer,,2020-05-27,2022-02-28,5.0,6.0,PhD,4
2962,John,Christensen,47,Sales,Marketing Specialist,84720.0,2019-03-21,2022-02-28,1.0,7.0,Associates Degree,1
2963,Brian,Miller,28,IT,Software Engineer,68435.0,2019-12-06,2021-06-25,,,No Diploma,3
2964,Cody,Ramirez,38,HR,Marketing Specialist,84025.0,2021-03-23,2023-06-09,1.0,7.0,High School Diploma,5
2965,Christopher,Obrien,30,Marketing,Software Engineer,82266.0,2023-07-14,2023-07-18,2.0,5.0,High School Diploma,1
2966,Emma,Navarro,42,HR,Marketing Specialist,61001.0,2020-10-06,2022-05-11,3.0,17.0,Associates Degree,4
2967,Samantha,Young,52,HR,Software Engineer,64224.0,2019-12-09,2022-07-01,,0.0,Master,1
2968,Sonya,Reyes,34,Marketing,Data Analyst,87611.0,2021-04-20,2023-05-29,,2.0,Associates Degree,2
2969,Jason,Logan,51,HR,Software Engineer,61068.0,2020-10-28,2021-08-06,3.0,15.0,Bachelor,4
2970,David,,46,Marketing,Data Analyst,42078.0,2021-01-03,2021-03-15,4.0,10.0,Bachelor,5
2971,Rachel,Harrison,51,Marketing,Sales Executive,87546.0,2022-08-21,2022-02-22,3.0,12.0,Associates Degree,3
2972,Kristie,Pena,43,Sales,Data Analyst,,2021-10-20,2021-09-23,4.0,7.0,PhD,3
2973,Nathan,Garner,41,Sales,Sales Executive,41693.0,2020-09-05,,1.0,4.0,Bachelor,4
2974,Heather,Walker,41,IT,Marketing Specialist,72241.0,2022-04-21,2021-04-12,4.0,15.0,Bachelor,3
2975,Steven,,38,Sales,Marketing Specialist,,2022-08-19,,1.0,0.0,No Diploma,5
2976,Alexandra,Hunt,48,Sales,Data Analyst,41880.0,2018-08-15,,5.0,10.0,Master,5
2977,Jeffrey,Carter,42,IT,HR Manager,78262.0,2020-05-15,,2.0,16.0,Associates Degree,1
2978,Sara,Howard,34,IT,Data Analyst,,2020-06-06,,1.0,0.0,High School Diploma,2
2979,Sandra,Douglas,52,IT,Sales Executive,82773.0,2023-02-06,,,18.0,PhD,2
2980,Linda,Brown,32,Marketing,Data Analyst,81205.0,2020-01-06,2022-01-10,4.0,18.0,Associates Degree,5
2981,Kiara,Underwood,56,HR,Data Analyst,61839.0,2020-03-16,,5.0,11.0,Master,2
2982,Shannon,Berry,59,IT,Sales Executive,55354.0,2018-08-31,2021-10-27,,,Associates Degree,5
2983,Cynthia,Miller,60,IT,Data Analyst,84874.0,2018-07-27,2022-02-24,,2.0,Master,4
2984,Erik,West,40,Marketing,Marketing Specialist,40601.0,2023-01-04,2022-12-01,2.0,19.0,No Diploma,5
2985,Maria,Clarke,38,Marketing,Data Analyst,87523.0,2020-05-17,2023-03-27,3.0,1.0,Master,2
2986,Tommy,Lewis,59,Sales,Data Analyst,69247.0,2022-01-01,2023-06-11,5.0,,High School Diploma,5
2987,Maria,Schneider,46,IT,Software Engineer,,2020-05-23,,1.0,11.0,High School Diploma,2
2988,Michelle,Adkins,36,Marketing,Marketing Specialist,42647.0,2019-01-28,2022-11-04,4.0,6.0,No Diploma,3
2989,Tracy,Burke,36,Sales,Marketing Specialist,67085.0,2022-09-03,2022-03-06,2.0,17.0,High School Diploma,4
2990,Alejandra,Green,46,Marketing,Software Engineer,,2022-07-27,,5.0,17.0,Master,1
2991,Teresa,Roberts,44,Sales,Software Engineer,69846.0,2022-06-10,2023-10-03,4.0,10.0,PhD,4
2992,Amber,Thomas,30,Sales,Marketing Specialist,,2018-06-22,2021-08-13,5.0,14.0,Master,4
2993,Elizabeth,Osborne,44,HR,Data Analyst,89158.0,2021-10-15,2021-11-22,4.0,3.0,Bachelor,1
2994,Matthew,Reynolds,38,IT,Sales Executive,80778.0,2019-04-04,,4.0,11.0,Associates Degree,4
2995,Brittany,Baxter,57,IT,HR Manager,,2021-10-11,,,9.0,Associates Degree,5
2996,James,Vasquez,34,Marketing,Data Analyst,75713.0,2021-10-12,,2.0,3.0,No Diploma,4
2997,Scott,Roberts,46,IT,Data Analyst,86427.0,2020-11-14,2023-01-18,4.0,20.0,Associates Degree,1
2998,Bradley,Pace,44,IT,Software Engineer,55517.0,2020-02-23,,3.0,6.0,Master,5
2999,Tina,Boyd,35,IT,Marketing Specialist,84065.0,2022-06-23,,3.0,3.0,Bachelor,2
3000,Crystal,Jones,60,IT,Data Analyst,81826.0,2023-04-01,2022-11-26,4.0,2.0,Master,1
3001,Tanya,Martin,28,IT,HR Manager,51525.0,2022-05-18,,5.0,0.0,PhD,5
3002,Matthew,Wilson,28,Sales,Sales Executive,48907.0,2021-04-03,2022-10-19,5.0,16.0,Bachelor,1
3003,Jonathan,Johnson,56,HR,Data Analyst,,2021-12-11,,5.0,20.0,Master,5
3004,Caitlin,White,58,IT,Sales Executive,44980.0,2019-10-27,2022-03-26,4.0,,Bachelor,5
3005,Kayla,Hutchinson,45,Sales,Data Analyst,63880.0,2022-09-25,,4.0,5.0,Bachelor,5
3006,Brandon,Cantu,55,HR,Sales Executive,64080.0,2019-04-19,2021-09-14,3.0,1.0,High School Diploma,1
3007,Melissa,Garcia,35,IT,HR Manager,43969.0,2020-01-12,2021-03-25,3.0,15.0,Master,1
3008,Julie,Williamson,46,Marketing,Software Engineer,,2023-07-07,2023-01-05,3.0,1.0,Master,5
3009,Crystal,Jones,33,HR,HR Manager,43660.0,2020-07-21,2021-08-26,,4.0,Bachelor,3
3010,Ronald,Maynard,30,Sales,Marketing Specialist,86714.0,2021-12-08,,3.0,2.0,No Diploma,1
3011,Lance,Armstrong,53,IT,Software Engineer,56113.0,2021-11-15,,5.0,17.0,Associates Degree,3
3012,Micheal,Sutton,52,Marketing,Data Analyst,70385.0,2020-11-27,2022-03-15,5.0,9.0,High School Diploma,5
3013,David,Taylor,27,Sales,Sales Executive,52293.0,2019-06-27,2022-09-09,2.0,14.0,PhD,5
3014,James,Mclaughlin,43,Sales,Marketing Specialist,46023.0,2022-08-24,2022-09-24,5.0,9.0,Bachelor,2
3015,James,Wilson,32,IT,Sales Executive,69074.0,2019-10-20,2023-02-27,3.0,0.0,No Diploma,5
3016,Susan,Smith,44,HR,Data Analyst,86202.0,2023-04-14,2023-03-03,5.0,12.0,Bachelor,5
3017,Amber,Morton,42,Marketing,Data Analyst,52376.0,2018-12-27,2022-02-09,1.0,18.0,Master,1
3018,Gregory,Mitchell,41,Marketing,Sales Executive,80435.0,2020-06-04,2022-08-24,3.0,1.0,No Diploma,5
3019,Gary,,57,IT,HR Manager,68762.0,2018-09-04,,1.0,11.0,High School Diploma,2
3020,Victoria,Campbell,35,HR,Data Analyst,47335.0,2020-01-16,,3.0,11.0,No Diploma,4
3021,Heather,,25,IT,Software Engineer,81485.0,2021-05-15,,4.0,19.0,Master,3
3022,Terry,Oliver,29,IT,Data Analyst,71076.0,2019-08-15,2023-02-14,1.0,20.0,Master,4
3023,Zachary,Scott,31,Marketing,HR Manager,61492.0,2022-02-03,2021-12-02,3.0,2.0,No Diploma,3
3024,David,Klein,42,HR,Data Analyst,66942.0,2018-11-09,,4.0,20.0,Master,3
3025,Melissa,Williams,41,Marketing,Data Analyst,58624.0,2021-04-10,2021-03-25,4.0,15.0,No Diploma,4
3026,Melanie,Ellis,60,HR,Sales Executive,68771.0,2019-04-24,2022-09-04,2.0,6.0,High School Diploma,1
3027,James,Sanders,46,Marketing,Sales Executive,75803.0,2019-07-25,,3.0,,Associates Degree,1
3028,Shane,,53,Sales,Marketing Specialist,58470.0,2022-07-22,2022-03-03,4.0,16.0,High School Diploma,4
3029,John,Whitehead,25,Sales,Software Engineer,77752.0,2022-02-12,2022-01-05,3.0,,PhD,4
3030,Denise,Mcdaniel,26,HR,Data Analyst,50142.0,2023-07-07,2022-05-26,2.0,9.0,Associates Degree,2
3031,Daniel,Frye,40,HR,Marketing Specialist,79585.0,2023-06-20,2021-02-14,4.0,0.0,Master,5
3032,Matthew,Eaton,54,IT,Software Engineer,65085.0,2019-03-20,2022-05-26,4.0,,PhD,1
3033,Mary,Martinez,32,HR,Marketing Specialist,,2018-05-23,,5.0,,Master,5
3034,Dawn,Walter,36,IT,Sales Executive,71233.0,2022-01-19,,2.0,4.0,PhD,2
3035,Guy,,47,Sales,Sales Executive,86050.0,2021-03-07,,2.0,14.0,No Diploma,2
3036,Kyle,Tran,45,HR,Marketing Specialist,74176.0,2018-06-14,,4.0,19.0,Associates Degree,4
3037,Johnny,Harris,42,Sales,Software Engineer,79321.0,2022-11-07,,2.0,15.0,Bachelor,5
3038,Michael,Robinson,27,Marketing,Marketing Specialist,59049.0,2018-10-17,,1.0,14.0,High School Diploma,5
3039,Teresa,,38,HR,Marketing Specialist,81658.0,2018-10-03,,4.0,,Master,5
3040,Gail,Davis,30,Sales,Sales Executive,48369.0,2022-06-24,2023-06-02,5.0,14.0,PhD,3
3041,Brent,Maynard,36,Sales,Software Engineer,82551.0,2021-09-16,,2.0,9.0,Master,5
3042,William,Wilson,55,Marketing,Software Engineer,43449.0,2019-11-07,2022-10-11,5.0,6.0,Master,2
3043,Holly,Sheppard,51,HR,Software Engineer,40572.0,2022-10-30,,4.0,4.0,Master,4
3044,Jeremy,Taylor,42,IT,Marketing Specialist,44857.0,2021-03-13,,5.0,18.0,Bachelor,1
3045,David,Morris,56,Sales,Software Engineer,80322.0,2020-03-07,,2.0,,Master,2
3046,Renee,Anderson,59,Marketing,Marketing Specialist,85324.0,2019-11-16,,4.0,5.0,Associates Degree,3
3047,Brittany,Lewis,28,Marketing,Software Engineer,54999.0,2021-04-04,,2.0,3.0,PhD,5
3048,Timothy,Barton,46,IT,Software Engineer,,2020-02-26,,3.0,10.0,PhD,2
3049,Tina,Wells,58,IT,Marketing Specialist,69168.0,2023-03-05,2021-12-25,4.0,,High School Diploma,4
3050,Luis,Skinner,35,Sales,Marketing Specialist,81143.0,2022-10-04,2022-11-19,5.0,10.0,No Diploma,4
3051,Ryan,Huber,49,IT,Sales Executive,63174.0,2021-11-09,,1.0,9.0,Associates Degree,5
3052,Carmen,,35,Marketing,Data Analyst,88941.0,2023-04-02,,4.0,14.0,Master,3
3053,Melissa,Lam,60,Sales,HR Manager,,2022-02-01,,1.0,5.0,Bachelor,5
3054,Phillip,Thompson,60,Sales,Data Analyst,60764.0,2019-05-03,2022-03-24,1.0,7.0,Associates Degree,3
3055,Thomas,Wagner,30,Marketing,Data Analyst,58503.0,2022-09-20,,1.0,19.0,PhD,2
3056,Stephanie,Gordon,31,IT,Software Engineer,70579.0,2019-03-30,2022-04-28,5.0,16.0,High School Diploma,1
3057,Angela,Riley,48,HR,Software Engineer,88060.0,2022-02-09,2022-04-03,1.0,13.0,High School Diploma,3
3058,Melinda,,34,IT,HR Manager,42042.0,2021-08-15,,2.0,3.0,Associates Degree,2
3059,Tyler,Watts,35,IT,Sales Executive,68067.0,2022-10-20,,5.0,13.0,High School Diploma,5
3060,Lauren,Johnson,35,Marketing,Sales Executive,60179.0,2022-04-19,2023-08-13,4.0,7.0,No Diploma,4
3061,Roger,Carroll,50,HR,Data Analyst,67158.0,2021-02-15,2021-04-24,4.0,11.0,Master,5
3062,Christopher,Hunt,48,Sales,Sales Executive,81283.0,2022-10-11,2023-08-30,2.0,4.0,Master,5
3063,Jonathan,Davidson,33,HR,Marketing Specialist,63362.0,2021-05-25,2022-06-23,3.0,1.0,High School Diploma,2
3064,Joshua,Chambers,41,Marketing,HR Manager,82138.0,2020-05-21,,3.0,1.0,Bachelor,4
3065,Chad,Sanford,39,IT,Marketing Specialist,43919.0,2019-09-28,2021-10-17,4.0,10.0,PhD,4
3066,Nicholas,,41,Marketing,Marketing Specialist,58364.0,2022-06-01,2022-10-07,3.0,1.0,Associates Degree,2
3067,Brenda,Saunders,48,IT,Marketing Specialist,80635.0,2022-10-16,2021-08-02,1.0,11.0,Associates Degree,5
3068,Andrew,Howell,30,IT,Software Engineer,62174.0,2018-09-05,2021-05-25,3.0,9.0,Bachelor,5
3069,Joseph,Morris,27,HR,Marketing Specialist,,2019-03-01,2022-04-30,5.0,17.0,Master,3
3070,Anne,Figueroa,47,Sales,Data Analyst,42622.0,2022-08-09,,4.0,12.0,Master,1
3071,Lauren,Avery,25,Marketing,Marketing Specialist,60408.0,2022-11-05,,3.0,7.0,No Diploma,4
3072,Tyler,Cunningham,50,HR,Software Engineer,52367.0,2019-11-30,,4.0,4.0,Master,3
3073,Brian,Sosa,55,Sales,Software Engineer,,2019-04-20,,,2.0,PhD,3
3074,Alexis,Pratt,58,Marketing,Software Engineer,89576.0,2022-07-07,2022-04-05,4.0,7.0,High School Diploma,5
3075,Robert,Montgomery,36,Sales,HR Manager,64827.0,2022-06-03,,,15.0,High School Diploma,3
3076,Christopher,Johnson,36,IT,HR Manager,52515.0,2019-08-27,2023-07-24,1.0,5.0,Master,3
3077,Roger,Willis,45,Sales,Sales Executive,47405.0,2019-01-05,,5.0,12.0,No Diploma,1
3078,Nicole,Dennis,43,HR,HR Manager,,2020-05-25,2022-12-09,,11.0,High School Diploma,4
3079,Chad,Powell,54,Marketing,Software Engineer,55871.0,2019-05-29,2022-10-23,4.0,11.0,Associates Degree,3
3080,Julie,Guzman,38,Marketing,Marketing Specialist,53812.0,2023-04-22,2021-02-26,1.0,8.0,PhD,3
3081,James,Leach,50,IT,Marketing Specialist,86980.0,2019-08-02,,3.0,5.0,Associates Degree,5
3082,Matthew,Campbell,28,Marketing,Marketing Specialist,58098.0,2022-03-23,,2.0,3.0,Bachelor,4
3083,Nancy,Webb,47,Sales,Software Engineer,64029.0,2022-08-27,2023-06-05,5.0,18.0,High School Diploma,4
3084,Frank,Graves,54,HR,Marketing Specialist,45712.0,2019-04-27,,4.0,19.0,PhD,4
3085,Heather,Odom,38,Sales,Data Analyst,80776.0,2021-05-06,,4.0,6.0,Associates Degree,2
3086,Frank,Stuart,60,Marketing,Data Analyst,47206.0,2020-01-31,2021-11-02,1.0,17.0,High School Diploma,4
3087,Sonya,Rose,48,IT,Software Engineer,46147.0,2018-05-28,2023-06-09,3.0,5.0,No Diploma,4
3088,Cory,Jacobs,60,Marketing,Data Analyst,57289.0,2022-06-14,2022-11-08,1.0,20.0,Master,5
3089,Amy,Davis,37,Marketing,Data Analyst,77241.0,2022-01-29,2021-09-03,,13.0,Associates Degree,5
3090,Patricia,Jones,48,Sales,Marketing Specialist,64579.0,2019-01-06,2022-03-30,2.0,12.0,No Diploma,4
3091,Olivia,Ortega,48,IT,Software Engineer,,2019-10-09,,3.0,15.0,No Diploma,1
3092,Troy,Barron,26,HR,Marketing Specialist,65002.0,2022-11-15,,1.0,18.0,PhD,1
3093,Troy,Wallace,36,IT,Data Analyst,,2022-05-30,2021-04-01,3.0,7.0,Bachelor,4
3094,Ryan,,41,Sales,Sales Executive,75024.0,2018-10-17,,3.0,5.0,No Diploma,3
3095,Karen,Combs,56,Marketing,Marketing Specialist,,2022-05-20,2023-08-28,3.0,19.0,Associates Degree,2
3096,Samantha,Wall,32,HR,Data Analyst,45868.0,2023-05-11,,2.0,14.0,Associates Degree,1
